id_receita,id_cliente,descricao,valor,data_recebimento
4536,1903,Mention attorney product only they stop.,4059.58,2025-01-15
4537,990,Father card dog on point series.,16391.69,2024-05-09
4538,1364,Prepare who sit will.,18424.98,2025-01-24
4539,714,Outside pressure read write all must training few.,27634.09,2024-09-05
4540,811,Activity brother deal example mouth appear.,17535.75,2024-05-19
4541,3119,Nearly myself week door particular.,4331.39,2023-03-16
4542,1981,Send east its direction.,11042.02,2023-03-16
4543,604,Find director edge form.,22203.56,2025-02-13
4544,2501,Possible oil forward success.,27830.01,2025-01-07
4545,500,Probably able wind south fire.,10369.29,2023-07-30
4546,681,Method wonder student character thousand.,15281.59,2024-02-17
4547,2455,Class seven city standard ahead ask already.,14589.67,2024-05-08
4548,3034,Money game dog.,3589.63,2024-12-09
4549,1577,Direction happy what weight feel.,12062.27,2024-10-15
4550,1641,Between gas tell government keep bed.,25813.74,2024-06-26
4551,4375,Rich finish scene off sense.,12501.72,2024-02-20
4552,3302,Room successful study accept government.,16749.65,2024-10-29
4553,3263,Machine set product call.,6759.62,2024-12-09
4554,4307,Senior energy source.,29478.37,2024-05-12
4555,4250,Personal war choice final fast tell tend.,6067.85,2023-03-07
4556,4788,Whether condition more voice ball some event.,8374.47,2023-09-02
4557,2190,Pull human customer picture.,20386.21,2023-04-07
4558,1660,Wait long point painting early my.,29380.52,2024-09-05
4559,4418,Garden local live walk action.,21040.31,2024-06-25
4560,784,Avoid late production suddenly wind specific serve.,27800.23,2024-01-18
4561,4998,Ask enter size voice our.,20611.2,2024-01-09
4562,4215,Dinner kid area quickly whose herself west win.,3217.02,2023-09-19
4563,2533,Production opportunity put camera quickly window.,25729.12,2023-03-15
4564,4746,Group course ago property us response look amount.,17142.99,2023-04-21
4565,3378,According citizen keep guess writer gas.,8859.37,2024-06-02
4566,33,Unit tell stage seven sing pass for.,11843.64,2023-03-09
4567,3535,Each teacher age hear deal talk care music.,3161.64,2024-11-13
4568,952,Protect ground usually third.,26236.6,2024-03-05
4569,1836,Child measure include which.,14975.45,2024-09-24
4570,4985,Common among determine language professor image there.,29274.97,2024-12-15
4571,3484,Mean blue learn.,20302.88,2024-01-10
4572,4160,Wait despite answer state.,21914.86,2023-11-26
4573,4379,Sure trouble down impact create couple.,3905.55,2024-05-17
4574,1241,Hour man nor race owner home.,18335.69,2023-07-23
4575,417,Officer course drive we former national chair.,18161.54,2023-12-08
4576,4162,Thus once shake husband until long.,17425.93,2023-10-20
4577,3318,Identify although now develop.,3785.82,2024-12-20
4578,161,Nature radio could history wonder nothing million.,21306.81,2023-10-26
4579,3188,Benefit yeah media operation under she have car.,4214.07,2023-04-03
4580,3205,Agree town oil fill.,2756.63,2023-03-04
4581,4720,Deep result take opportunity friend employee pull.,27718.18,2024-11-15
4582,1175,Continue all tree have.,26663.19,2025-01-22
4583,4017,Without evening art us.,2943.54,2024-05-16
4584,3392,Far born friend adult happy fish view.,20235.02,2023-05-28
4585,1282,Between marriage however peace doctor.,8915.88,2023-07-10
4586,219,Structure center he plant.,20747.26,2024-07-08
4587,2391,Phone bag degree measure.,10705.13,2023-12-15
4588,778,Piece understand ever join every.,18794.94,2023-11-10
4589,310,Than now whole summer.,27721.6,2023-04-22
4590,279,City drug so culture budget part today far.,19005.74,2025-01-08
4591,1579,Memory should positive region space.,2320.96,2025-02-13
4592,4245,Senior time collection.,10719.28,2023-05-27
4593,997,Clearly condition attention close rather would.,14133.85,2024-07-11
4594,3856,Report catch notice there sometimes security.,25391.01,2024-05-25
4595,4074,Sort coach research increase building know.,2382.25,2024-07-26
4596,1496,Local able throughout any stage.,18108.61,2024-02-24
4597,3191,Industry over set college amount current.,16744.16,2023-11-03
4598,3090,Itself term wall finish member.,21179.77,2023-11-11
4599,1799,Radio thousand statement somebody serious environmental.,8674.91,2025-01-27
4600,1028,Television down explain air work.,18476.74,2023-10-03
4601,681,Hope sense range southern.,18927.53,2024-08-19
4602,3069,Stay stage PM.,25300.47,2024-02-06
4603,2321,All dark experience development.,6331.76,2024-12-03
4604,3738,Religious direction receive red yet power.,27190.97,2024-08-02
4605,2905,Toward machine vote drug take seat bill.,25833.47,2023-08-30
4606,2674,Occur major continue note century nice laugh field.,17294.26,2023-07-29
4607,2779,Film rock prove.,6057.56,2023-05-19
4608,2541,Then up find size build guess.,7354.99,2024-03-27
4609,893,Music car teacher our month summer wait attorney.,9734.51,2024-06-14
4610,3037,Might career two course technology stand better.,26062.83,2024-05-17
4611,1893,Believe point eight art five either.,6018.88,2024-12-11
4612,4163,Economy individual feeling product line shake analysis.,26543.31,2024-07-24
4613,726,Team behind skill memory fly rich two professional.,28887.59,2024-01-04
4614,4517,Top break tonight capital part.,9644.16,2023-04-10
4615,3982,Attention perhaps feeling fire act.,25284.14,2024-04-01
4616,2299,Possible represent today recent.,9484.2,2024-01-09
4617,1918,High quite town.,12895.48,2024-10-11
4618,2094,Apply heart guy mission marriage around.,20838.14,2024-06-15
4619,3036,Area five billion exactly bring.,26116.76,2024-10-20
4620,2626,Start task serve receive option from view.,14545.99,2024-06-19
4621,964,End around total rest available rate.,18209.79,2024-02-21
4622,856,Left win also great cost also save.,16550.77,2023-12-27
4623,4216,Training there take important who at owner.,18921.76,2023-12-26
4624,4503,Lay type institution.,15683.55,2023-03-23
4625,3702,Many movie leave medical whether.,18596.87,2025-01-08
4626,3059,Agency everybody couple maintain pretty approach.,16546.23,2024-07-29
4627,249,Feel line company fund born describe TV.,9193.71,2024-05-28
4628,2029,Product focus range office.,22943.24,2024-11-19
4629,3058,High image bank now approach physical forward.,24111.85,2024-12-11
4630,4674,Condition able young participant Democrat rule.,12448.65,2023-08-12
4631,4505,Recently network might office.,28662.65,2025-02-24
4632,1690,Share garden may star service property.,4826.68,2024-03-27
4633,4873,Discussion song hot in.,26946.47,2023-07-29
4634,1219,Term suddenly week door night I fund.,28909.48,2024-07-08
4635,48,Respond special perform knowledge green program.,19544.37,2023-10-10
4636,316,Available feel minute company guy back point chair.,25074.32,2024-06-29
4637,3698,According later serve side over look head.,24908.56,2023-02-26
4638,1574,Do attack company financial gun certain whole.,1634.71,2024-12-17
4639,2535,Cause since seem.,5274.94,2024-04-16
4640,140,Local dog town can pick health.,28706.99,2024-06-10
4641,1925,Believe dark history win glass.,4293.1,2024-08-15
4642,285,Box different heart production station court common.,9419.97,2024-11-24
4643,3908,Night pick scene heart however the.,8804.67,2023-09-26
4644,4156,Player room sing red.,7307.25,2023-06-19
4645,2675,Reveal fact research fire ahead whom artist.,4662.83,2024-09-12
4646,1,Skill fact behavior wife human appear president.,10303.73,2025-01-27
4647,3388,Pressure society federal bring dream smile.,24963.5,2023-03-25
4648,3566,Her herself body.,29055.03,2024-04-10
4649,1272,Subject break consider concern treat.,28409.79,2024-03-14
4650,1112,Identify grow cut mind central.,6631.25,2024-06-15
4651,1678,Avoid sea game event.,3978.25,2023-06-08
4652,24,Know upon tough seem ten house.,23600.57,2024-08-29
4653,4569,Sea second spend understand southern scene suffer.,10993.93,2024-07-30
4654,3885,Near economic place.,13424.08,2024-01-17
4655,2642,Worry war resource focus spring.,21038.66,2024-03-23
4656,2485,Ago indeed century help.,19076.58,2023-08-28
4657,186,Model in memory in base stop box.,6027.3,2023-08-27
4658,1263,None report focus bag.,6666.8,2024-12-11
4659,846,Evening teach up near.,21467.27,2025-01-09
4660,3306,Trial simple house mouth.,22476.98,2023-05-08
4661,3593,Range ball total ready difficult relate cold.,27217.69,2024-06-24
4662,1933,Specific every time century to suddenly.,27796.55,2023-07-29
4663,2827,Energy least author bill bank successful evidence.,13337.12,2023-12-23
4664,3387,Government occur friend.,3860.47,2025-02-25
4665,3930,Guy forward none.,28948.61,2024-09-25
4666,3883,Have worry officer director inside within along.,26192.57,2024-11-27
4667,4681,Amount have push player star forget through.,8570.26,2023-03-18
4668,3205,Adult crime like growth country.,18668.83,2023-08-12
4669,3345,Ready air full.,5598.69,2023-07-21
4670,1361,We learn I example attack project.,8800.07,2023-05-21
4671,4383,Nice north air myself fish live hand.,10409.07,2024-05-18
4672,2417,Suggest lead per wrong.,4184.1,2024-01-06
4673,4841,Cold dark available ground price and early responsibility.,23009.36,2024-12-22
4674,1567,Choice task term.,29744.67,2024-12-18
4675,1615,Democratic increase push source yeah general great rest.,1707.74,2023-11-17
4676,1794,Left star painting memory federal watch.,4280.72,2023-11-19
4677,1426,Determine by report increase suddenly black east.,19071.21,2024-05-08
4678,3909,Theory their kind sign likely even ask.,21647.85,2024-08-09
4679,826,Know action kitchen network guy third.,11185.65,2024-06-17
4680,3570,Seat many decide year.,23746.88,2023-10-11
4681,1078,Sell site quality born current middle.,3917.2,2024-01-21
4682,4396,Least land just but tonight reality meet bad.,1406.21,2024-11-16
4683,972,Prove Democrat realize cost positive bill.,23427.65,2025-01-16
4684,3933,Purpose whole hot scientist down cultural specific.,8690.89,2023-03-17
4685,1250,Edge order baby item sea cup.,18119.12,2024-06-24
4686,3288,Realize why economic white.,8285.27,2023-08-25
4687,2825,Individual air think myself.,10724.6,2023-04-22
4688,3837,Most office order management including one.,7726.0,2023-08-07
4689,152,Everyone she skin theory gun.,16187.37,2023-10-19
4690,1878,Week follow act as which.,1864.18,2024-12-13
4691,4819,Man tax rest voice bad throw successful.,11120.32,2024-01-05
4692,3575,Quite discuss require radio learn plant through.,15494.5,2023-11-07
4693,2586,Cold indicate attack live city physical whether.,21485.56,2024-03-20
4694,890,Born reflect care social lawyer them those.,5435.65,2025-01-03
4695,1301,Same feeling anyone enter series religious.,18032.72,2023-07-11
4696,1966,Poor black single policy little age share.,12376.69,2024-09-19
4697,3407,Chair with feeling somebody.,26960.4,2023-12-27
4698,4353,Drop south leader form affect ago.,17576.38,2024-10-22
4699,1894,Third prepare scientist do summer might realize.,9714.71,2023-07-29
4700,3386,Clear agency education article ground.,6995.89,2024-06-28
4701,190,Worker rate race expert.,22760.94,2023-07-27
4702,404,Top deal decision without impact represent raise begin.,17615.43,2025-02-06
4703,2319,Want paper along whom only under.,16431.07,2025-02-22
4704,4320,Believe music long six from leader society.,10376.02,2023-07-31
4705,4676,Deal community building lawyer take decade.,26699.73,2024-10-27
4706,1079,Manager onto position less politics result senior whole.,7483.03,2024-09-30
4707,235,Everybody local people.,20228.65,2023-06-10
4708,4331,Question study authority something become present eye.,23242.24,2023-05-25
4709,378,Young six law hour against.,12145.1,2025-02-10
4710,996,Skin professor game gas approach.,2063.17,2024-08-19
4711,2853,Unit particularly last deep.,4233.99,2024-01-14
4712,4526,Father husband job.,3518.89,2024-03-12
4713,628,Coach her fall.,14310.86,2023-04-16
4714,2856,Speak food control pick should meet relate.,29518.81,2024-08-01
4715,620,Since remember in young watch pretty same.,18524.92,2025-02-04
4716,1452,Television glass later camera senior candidate.,27068.66,2023-04-18
4717,1968,Keep light responsibility sure run same by.,6789.8,2024-12-29
4718,4255,Response deep both wait yard opportunity.,9256.32,2024-03-31
4719,507,Sea ask far not coach.,5417.65,2024-02-01
4720,3360,Success civil management economic.,26303.15,2024-06-28
4721,3838,Exactly week sound.,25993.98,2023-03-30
4722,4831,Imagine lawyer car arrive.,10484.28,2023-04-21
4723,1088,Establish page smile.,26071.43,2024-12-12
4724,4515,From effort outside sure TV street letter.,22261.88,2023-03-11
4725,2157,Politics right or ball style.,25785.94,2025-01-18
4726,3258,Should hope traditional level.,20220.26,2024-05-12
4727,4183,Whose under explain project open wrong theory.,4124.95,2023-11-17
4728,753,Impact certain dinner work body mouth.,19253.11,2024-04-25
4729,4747,Six development opportunity floor machine prepare building thus.,28998.16,2024-09-06
4730,4780,Join recently product difference.,25867.01,2024-12-16
4731,4429,Mind green house throughout compare so.,25813.51,2023-12-29
4732,4306,Example expect money really deep.,2489.76,2024-05-26
4733,2501,Professional speech keep case decision history join.,23826.38,2024-03-29
4734,1747,Make most wonder husband.,22362.63,2023-10-19
4735,413,Brother new describe.,24344.27,2024-10-15
4736,1900,Serious sport artist away respond be difference.,10447.52,2024-11-10
4737,4840,Your during themselves but.,20743.28,2025-01-19
4738,731,Letter culture would these key.,27137.77,2024-12-01
4739,4268,Perhaps also relationship institution what growth.,8786.9,2024-04-15
4740,1189,Itself full team offer walk different yourself.,19459.11,2025-02-08
4741,3749,Operation fly area.,18658.57,2023-08-03
4742,274,Body father produce soon.,24642.55,2023-06-09
4743,955,East term of fact item option.,25014.92,2024-02-17
4744,4009,Pass court me against protect wear arm.,3686.16,2023-09-10
4745,4455,Edge about baby.,10612.27,2024-09-10
4746,71,Rise conference science prevent hair official.,24184.34,2023-07-05
4747,3299,Money recognize forward all.,20727.0,2024-12-17
4748,52,Wait why quality member range sing.,15350.56,2024-12-19
4749,1854,Myself have talk third country.,10779.39,2024-08-11
