id_despesa,categoria,descricao,valor,data_despesa
3521,Infraestrutura,Probably power employee.,23026.71,2023-05-06
3522,Infraestrutura,Message bed meet room friend upon.,18558.05,2023-09-03
3523,TI,Someone computer because medical.,32421.46,2024-04-11
3524,Infraestrutura,City especially recently drug pay medical cause.,8707.12,2023-03-05
3525,Operacional,Thousand address line population.,42371.86,2024-07-18
3526,TI,Easy show he raise third forward pay order.,18295.54,2023-10-06
3527,TI,Build knowledge even training admit window debate.,36031.01,2024-10-23
3528,TI,Always away that someone.,3699.76,2023-09-13
3529,TI,Pay scene wear vote.,34937.22,2023-08-19
3530,Salários,Hair mouth effort.,19920.43,2024-02-23
3531,Marketing,Positive girl car rise baby century.,24946.03,2024-01-12
3532,Operacional,Sort imagine deep usually.,15510.6,2024-10-09
3533,Salários,Future area garden surface foreign.,6088.04,2024-08-17
3534,TI,Thank build stage water age pick.,3089.8,2024-12-03
3535,Operacional,Course couple better free.,15369.2,2024-12-01
3536,Salários,Trial discuss although eight national gas test with.,21145.77,2024-10-16
3537,Marketing,Pull people type capital.,32383.78,2023-11-01
3538,Marketing,Out those seat truth.,16563.47,2023-06-07
3539,Infraestrutura,Share receive stay interview herself recognize.,47278.42,2023-06-08
3540,Infraestrutura,Allow he change get hear yet.,11848.08,2024-04-01
3541,Operacional,Laugh entire picture hot relate country marriage.,32495.55,2024-10-30
3542,Infraestrutura,Cut pick difficult meet billion off PM.,23302.08,2024-10-31
3543,TI,Mrs strong sign camera glass benefit.,40261.46,2024-10-06
3544,Marketing,Clear then during allow indeed dinner call.,19171.68,2025-01-07
3545,Marketing,Garden life kitchen this meet.,26658.69,2023-04-16
3546,Salários,Fire myself hotel car thousand.,15746.42,2023-09-29
3547,Salários,Protect star at pretty simply avoid himself.,17198.41,2024-11-09
3548,Infraestrutura,We series near bar modern meet service.,11347.58,2023-07-07
3549,Operacional,Describe two process cause region day data.,9683.1,2024-04-12
3550,Operacional,That realize important return.,29347.22,2023-10-19
3551,Marketing,Similar them sort way prepare guy watch.,12975.36,2024-06-27
3552,Operacional,Report somebody person happy.,35969.0,2024-09-26
3553,Salários,Candidate wrong word.,20160.14,2023-06-03
3554,TI,Daughter present degree figure ever whatever.,21423.2,2023-07-10
3555,Operacional,Person key physical soon prepare home.,40503.43,2024-12-24
3556,Infraestrutura,Less firm environment pressure about for.,17388.84,2025-01-30
3557,Infraestrutura,Boy though door of effort poor stay.,24345.23,2023-10-18
3558,Infraestrutura,Paper yes if fish.,27205.28,2024-12-15
3559,Operacional,President ground watch forward national knowledge vote.,44801.04,2024-08-17
3560,Operacional,Speech blue be product effect.,10769.59,2024-03-27
3561,Infraestrutura,Security order admit film those sell.,20594.77,2023-10-04
3562,Marketing,Maybe family many much others mission each.,45843.08,2023-06-06
3563,Marketing,Blue something decide wife source number.,24749.2,2024-06-18
3564,Salários,Worker back art reality hit machine.,11198.09,2024-09-22
3565,Operacional,On bring size value leave.,21743.74,2024-05-30
3566,Operacional,Four born certain method only.,9872.75,2024-05-22
3567,TI,Magazine more cut every capital.,25084.71,2024-10-25
3568,Marketing,Will much meeting federal.,49833.0,2023-06-23
3569,TI,Same fire character way.,38749.14,2024-08-19
3570,TI,Probably specific color civil.,18469.51,2024-09-06
3571,Operacional,Floor finish better think need between.,6213.99,2023-10-02
3572,Salários,Decide over let.,4053.92,2024-03-09
3573,Salários,Matter social ahead bit marriage whether across.,34152.95,2023-12-07
3574,Marketing,Meet choice whether final her in such wind.,9751.36,2024-06-13
3575,Marketing,Police remember left record read whom here.,30508.96,2024-08-02
3576,Marketing,Tonight many improve simply.,10923.64,2024-10-23
3577,TI,Whom become base usually risk research car account.,23381.31,2025-01-29
3578,Salários,Suggest American body power card together tend.,7406.6,2023-06-05
3579,Infraestrutura,Determine adult once majority why effort.,31621.72,2025-01-20
3580,Infraestrutura,Manager specific key town drop by.,40132.02,2025-01-27
3581,Infraestrutura,Floor case forward office work indicate wonder nice.,17663.54,2023-08-31
3582,Operacional,Bit especially music others real design half.,32291.08,2024-11-20
3583,Salários,Couple card speech send group new.,15356.14,2023-04-15
3584,Marketing,Less administration third drop own billion heart.,26590.22,2024-09-10
3585,Salários,Agent smile fish rock team check.,5702.53,2024-02-04
3586,Operacional,Argue least close.,2035.72,2023-08-12
3587,Marketing,North include Mrs should capital.,25802.69,2023-10-08
3588,Marketing,Require reduce bank audience.,43011.74,2024-06-22
3589,Operacional,Cultural rate quite area.,23606.88,2024-02-14
3590,Salários,Place suggest entire view treatment nor.,35272.31,2024-04-23
3591,TI,Else trial piece model sign anyone.,11308.63,2024-06-20
3592,TI,Put live conference world serious police.,14426.6,2024-10-02
3593,Operacional,End attention seek thing six.,30046.23,2024-07-24
3594,Infraestrutura,Seven personal man explain surface east.,7841.71,2024-05-12
3595,Infraestrutura,Among although military Democrat form.,35465.2,2023-03-09
3596,Marketing,Mother decide use around article player market.,18401.55,2024-10-09
3597,Salários,Sign sense instead door set.,49349.29,2023-06-05
3598,Infraestrutura,Push throughout government show.,47361.92,2024-02-11
3599,TI,Campaign resource war.,47789.32,2023-06-16
3600,Marketing,Also magazine thank pattern nor life.,2433.55,2024-08-10
3601,Operacional,Blue black put.,21230.17,2023-08-20
3602,Operacional,Although any recognize property tell than argue.,19338.11,2023-03-16
3603,Operacional,Stay Democrat operation range fire.,12177.75,2024-03-01
3604,Operacional,Road floor discover song tell general.,18675.17,2024-05-10
3605,Infraestrutura,Interesting lot owner southern wall five.,11425.43,2023-03-16
3606,TI,Choose game thought country may.,36661.66,2024-07-11
3607,Salários,Buy how strategy usually bag various item arm.,27319.73,2023-04-29
3608,Marketing,Enter eye account day grow.,6991.89,2023-10-02
3609,Marketing,Others leg discuss life create.,41123.87,2023-08-30
3610,Marketing,While way ball thus worry.,7312.73,2024-04-12
3611,Infraestrutura,Plan become thank yes.,23435.95,2023-08-17
3612,TI,Discuss if true husband born environment suddenly.,38544.98,2024-09-15
3613,Salários,Owner group spring right.,36548.93,2023-04-28
3614,Marketing,Get case social chair.,26788.13,2024-01-30
3615,Operacional,Us financial develop attorney morning.,26862.03,2024-08-01
3616,Marketing,Through his partner much receive game.,6051.14,2023-10-25
3617,Marketing,Great true least by when way until arm.,19500.1,2023-11-29
3618,Marketing,Can yourself behind police always.,23909.41,2023-10-12
3619,Infraestrutura,Describe outside boy beyond expect.,34695.17,2023-03-21
3620,Marketing,Trouble blood speak other room case.,28207.1,2023-10-07
3621,Infraestrutura,War agreement grow wish whole.,6708.78,2023-09-25
3622,Operacional,Civil born second art know draw require.,8870.4,2023-10-20
3623,Salários,Suddenly consumer improve machine wall home daughter within.,33121.49,2023-02-27
3624,Infraestrutura,Region college everything as begin face easy.,34262.63,2023-09-05
3625,TI,Difficult kind red specific.,43615.02,2024-03-19
3626,Operacional,Of try popular within west week field.,3828.38,2023-10-15
3627,TI,Prevent however probably improve wife station building.,29097.62,2024-10-12
3628,Marketing,Probably ten reduce table.,49662.84,2023-11-23
3629,Salários,Share approach bank window easy.,21027.8,2023-04-21
3630,TI,Add guy tree give along interest.,25084.02,2024-10-03
3631,Salários,Coach other stop either thank enjoy save.,41810.21,2024-01-20
3632,TI,Light hair watch discover increase.,23583.37,2023-04-18
3633,Marketing,Act box his black.,25560.3,2023-07-04
3634,Operacional,Society common they century table.,32405.05,2025-02-18
3635,TI,Throughout voice significant himself media per.,33194.89,2025-01-12
3636,Marketing,Science off each your action window physical.,32561.01,2023-08-04
3637,Infraestrutura,Street agree kid.,27716.78,2023-09-20
3638,Infraestrutura,Record improve tend rather million rest.,25144.84,2025-01-04
3639,Salários,Citizen see though follow expect religious.,15188.91,2023-06-15
3640,Infraestrutura,Television onto skill relate.,11823.35,2023-10-22
3641,Marketing,Sure among fall month assume future arrive.,46566.91,2024-04-19
3642,Infraestrutura,Huge ball defense imagine wear life hear because.,15209.51,2024-11-28
3643,Marketing,Bed sometimes computer camera agent enter.,31622.17,2023-04-22
3644,Salários,Center range dream provide board forward.,10598.49,2024-08-28
3645,Infraestrutura,Several land company whole it.,43647.98,2024-03-30
3646,Operacional,Race student again meeting consumer.,28793.19,2024-08-27
3647,Operacional,Market fear glass statement into heavy discuss believe.,33930.76,2024-08-11
3648,Operacional,Police rise already central.,42075.6,2023-08-14
3649,Marketing,People anyone final watch employee.,29806.06,2023-05-12
3650,TI,Pretty return little challenge represent.,16669.5,2023-04-27
3651,Infraestrutura,Room create arrive we attorney inside huge.,43446.84,2024-07-08
3652,Salários,Find so behind sound party care.,14595.38,2024-03-31
3653,Operacional,Expect full yourself.,6539.82,2023-03-06
3654,Operacional,Environment any whole truth example friend whatever.,11297.29,2024-05-27
3655,Infraestrutura,Order security test point claim.,42394.54,2025-01-12
3656,Operacional,Place everybody conference box single if.,32015.93,2024-11-23
3657,TI,Enjoy modern will final trouble.,21485.08,2024-03-25
3658,Salários,Local Mr could situation mean star evening.,10569.66,2023-06-16
3659,Marketing,Compare response stand again event.,23353.86,2024-09-21
3660,Infraestrutura,Suggest fear option market.,22132.17,2024-08-02
3661,TI,Section him wind nation adult tell.,25178.36,2025-02-17
3662,Marketing,Free return picture cell.,36403.89,2023-03-04
3663,Marketing,Senior coach thus appear.,33061.43,2024-10-25
3664,Infraestrutura,Goal him represent first director trade.,18674.8,2024-01-02
3665,Operacional,Up much tree eye.,18257.88,2025-02-01
3666,Marketing,Prepare student believe bar staff material major beyond.,41831.09,2024-06-20
3667,Operacional,Worry not either air some agency.,45275.76,2024-08-30
3668,TI,Mission theory value put former.,25921.9,2023-09-18
3669,TI,Describe large again style what.,44791.48,2024-07-31
3670,Marketing,Morning great friend seek.,36657.21,2023-09-01
3671,Marketing,Ahead community company spend suggest beautiful scientist.,3072.79,2023-04-30
3672,Marketing,Drug brother level action kind it.,8091.67,2023-06-01
3673,Marketing,Issue beat certainly.,15128.04,2023-04-24
3674,Operacional,System another movie safe be special already.,11984.9,2023-09-03
3675,Operacional,Large call program customer.,38233.56,2024-05-25
3676,Salários,Hot American open drop family give American.,34331.49,2023-12-05
3677,Infraestrutura,Eight least administration.,37744.45,2023-07-14
3678,Marketing,Along sister grow.,14251.16,2024-09-11
3679,Infraestrutura,Successful benefit decade before official machine.,25705.24,2023-07-30
3680,Marketing,Church cultural push teach onto.,9433.05,2024-08-03
3681,Marketing,Rate best more bit forget meeting thing yourself.,8118.07,2023-06-17
3682,TI,According rise cup toward.,35789.69,2023-08-17
3683,TI,Effect different let author foot left lay health.,13131.64,2023-04-27
3684,TI,Executive hair sport main him group work.,30297.26,2023-11-01
3685,Marketing,Outside gun impact end best.,32849.23,2023-10-31
3686,TI,Analysis affect deep politics rock street low.,1520.27,2023-11-07
3687,Marketing,Wall of perform type morning.,9345.13,2023-05-07
3688,Infraestrutura,Arrive friend option rather but realize.,37838.01,2025-01-16
3689,TI,Low compare natural wonder doctor PM skill.,11132.21,2023-04-13
3690,TI,Myself decade admit do camera power spring.,37630.05,2024-12-07
3691,Infraestrutura,Stuff southern any style many cup.,32651.05,2024-10-03
3692,Salários,Also exactly plant camera general put himself.,41377.37,2024-04-22
3693,Marketing,Debate small attention day some response fire new.,13801.33,2024-02-25
3694,Operacional,Here process according opportunity since color analysis.,20118.01,2024-01-15
3695,Infraestrutura,Sell then street top tough.,2836.37,2024-08-31
3696,Operacional,Toward early pay new because.,5853.93,2025-02-14
3697,TI,Population decision me within.,4258.37,2024-12-09
3698,Operacional,Nor account address game voice.,1514.63,2023-06-13
3699,Salários,You according skill yes.,18637.88,2023-10-12
3700,Infraestrutura,Left finally only.,25564.33,2024-02-27
3701,Salários,Voice imagine able least little consumer executive.,23408.33,2023-05-17
3702,Operacional,Finish movie look lay organization million.,22709.28,2025-02-02
3703,Salários,Effect painting service tend.,35576.44,2023-03-13
3704,Marketing,Peace response newspaper war consider special area represent.,10314.12,2024-08-16
3705,Salários,Take west over news against movie think.,16256.53,2023-10-30
3706,Salários,Instead prevent option compare.,28179.16,2024-03-25
3707,Infraestrutura,Protect we identify which short really any base.,21711.68,2024-10-17
3708,Salários,Talk town west big woman.,14903.86,2025-02-19
3709,TI,Last discover generation yard thank.,21281.38,2023-06-10
3710,Salários,Fish these set.,42435.71,2024-01-17
3711,TI,Stuff hotel seven success.,46298.06,2024-09-28
3712,Operacional,Knowledge relationship article have child painting skin.,21056.57,2023-08-14
3713,Salários,To wonder ground never cost firm.,21651.14,2024-11-11
3714,Marketing,Call note bit friend difference worry also.,48709.21,2023-10-27
